year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2024,C,Manufacturing,e_20-49,Operating profit before tax,980,DOLLARS(millions)
2024,C,Manufacturing,f_50-99,Operating profit before tax,514,DOLLARS(millions)
2024,C,Manufacturing,g_100-199,Operating profit before tax,612,DOLLARS(millions)
2024,C,Manufacturing,h_200+,Operating profit before tax,3135,DOLLARS(millions)
2024,C,Manufacturing,i_Industry_Total,Operating profit before tax,6870,DOLLARS(millions)
2024,D,"Electricity, Gas, Water and Waste Services",a_0,Operating profit before tax,151,DOLLARS(millions)
2024,D,"Electricity, Gas, Water and Waste Services",b_1-5,Operating profit before tax,70,DOLLARS(millions)
2024,D,"Electricity, Gas, Water and Waste Services",c_6-9,Operating profit before tax,26,DOLLARS(millions)
2024,D,"Electricity, Gas, Water and Waste Services",d_10-19,Operating profit before tax,35,DOLLARS(millions)
2024,D,"Electricity, Gas, Water and Waste Services",e_20-49,Operating profit before tax,117,DOLLARS(millions)
2024,D,"Electricity, Gas, Water and Waste Services",f_50-99,Operating profit before tax,9,DOLLARS(millions)
2024,D,"Electricity, Gas, Water and Waste Services",g_100-199,Operating profit before tax,215,DOLLARS(millions)
2024,D,"Electricity, Gas, Water and Waste Services",h_200+,Operating profit before tax,2095,DOLLARS(millions)
2024,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Operating profit before tax,2717,DOLLARS(millions)
2024,E,Construction,a_0,Operating profit before tax,2364,DOLLARS(millions)
2024,E,Construction,b_1-5,Operating profit before tax,1267,DOLLARS(millions)
2024,E,Construction,c_6-9,Operating profit before tax,781,DOLLARS(millions)
2024,E,Construction,d_10-19,Operating profit before tax,1249,DOLLARS(millions)
2024,E,Construction,e_20-49,Operating profit before tax,1083,DOLLARS(millions)
2024,E,Construction,f_50-99,Operating profit before tax,606,DOLLARS(millions)
2024,E,Construction,g_100-199,Operating profit before tax,283,DOLLARS(millions)
2024,E,Construction,h_200+,Operating profit before tax,819,DOLLARS(millions)
2024,E,Construction,i_Industry_Total,Operating profit before tax,8452,DOLLARS(millions)
2024,F,Wholesale Trade,a_0,Operating profit before tax,469,DOLLARS(millions)
2024,F,Wholesale Trade,b_1-5,Operating profit before tax,554,DOLLARS(millions)
2024,F,Wholesale Trade,c_6-9,Operating profit before tax,402,DOLLARS(millions)
2024,F,Wholesale Trade,d_10-19,Operating profit before tax,800,DOLLARS(millions)
2024,F,Wholesale Trade,e_20-49,Operating profit before tax,984,DOLLARS(millions)
2024,F,Wholesale Trade,f_50-99,Operating profit before tax,969,DOLLARS(millions)
2024,F,Wholesale Trade,g_100-199,Operating profit before tax,512,DOLLARS(millions)
2024,F,Wholesale Trade,h_200+,Operating profit before tax,1001,DOLLARS(millions)
2024,F,Wholesale Trade,i_Industry_Total,Operating profit before tax,5692,DOLLARS(millions)
2024,G,Retail Trade,a_0,Operating profit before tax,656,DOLLARS(millions)
2024,G,Retail Trade,b_1-5,Operating profit before tax,271,DOLLARS(millions)
2024,G,Retail Trade,c_6-9,Operating profit before tax,292,DOLLARS(millions)
2024,G,Retail Trade,d_10-19,Operating profit before tax,409,DOLLARS(millions)
2024,G,Retail Trade,e_20-49,Operating profit before tax,509,DOLLARS(millions)
2024,G,Retail Trade,f_50-99,Operating profit before tax,309,DOLLARS(millions)
2024,G,Retail Trade,g_100-199,Operating profit before tax,425,DOLLARS(millions)
2024,G,Retail Trade,h_200+,Operating profit before tax,1671,DOLLARS(millions)
2024,G,Retail Trade,i_Industry_Total,Operating profit before tax,4542,DOLLARS(millions)
2024,H,Accommodation and Food Services,a_0,Operating profit before tax,209,DOLLARS(millions)
2024,H,Accommodation and Food Services,b_1-5,Operating profit before tax,210,DOLLARS(millions)
2024,H,Accommodation and Food Services,c_6-9,Operating profit before tax,102,DOLLARS(millions)
2024,H,Accommodation and Food Services,d_10-19,Operating profit before tax,158,DOLLARS(millions)
2024,H,Accommodation and Food Services,e_20-49,Operating profit before tax,165,DOLLARS(millions)
2024,H,Accommodation and Food Services,f_50-99,Operating profit before tax,107,DOLLARS(millions)
2024,H,Accommodation and Food Services,g_100-199,Operating profit before tax,89,DOLLARS(millions)
2024,H,Accommodation and Food Services,h_200+,Operating profit before tax,299,DOLLARS(millions)
2024,H,Accommodation and Food Services,i_Industry_Total,Operating profit before tax,1338,DOLLARS(millions)
2024,I,"Transport, Postal and Warehousing",a_0,Operating profit before tax,420,DOLLARS(millions)
2024,I,"Transport, Postal and Warehousing",b_1-5,Operating profit before tax,252,DOLLARS(millions)
2024,I,"Transport, Postal and Warehousing",c_6-9,Operating profit before tax,88,DOLLARS(millions)
2024,I,"Transport, Postal and Warehousing",d_10-19,Operating profit before tax,190,DOLLARS(millions)
2024,I,"Transport, Postal and Warehousing",e_20-49,Operating profit before tax,280,DOLLARS(millions)
2024,I,"Transport, Postal and Warehousing",f_50-99,Operating profit before tax,215,DOLLARS(millions)
2024,I,"Transport, Postal and Warehousing",g_100-199,Operating profit before tax,301,DOLLARS(millions)
2024,I,"Transport, Postal and Warehousing",h_200+,Operating profit before tax,1740,DOLLARS(millions)
2024,I,"Transport, Postal and Warehousing",i_Industry_Total,Operating profit before tax,3486,DOLLARS(millions)
2024,J,Information Media and Telecommunications,a_0,Operating profit before tax,307,DOLLARS(millions)
2024,J,Information Media and Telecommunications,b_1-5,Operating profit before tax,32,DOLLARS(millions)
2024,J,Information Media and Telecommunications,c_6-9,Operating profit before tax,4,DOLLARS(millions)
2024,J,Information Media and Telecommunications,d_10-19,Operating profit before tax,2,DOLLARS(millions)
2024,J,Information Media and Telecommunications,f_50-99,Operating profit before tax,50,DOLLARS(millions)
2024,J,Information Media and Telecommunications,h_200+,Operating profit before tax,501,DOLLARS(millions)
2024,J,Information Media and Telecommunications,i_Industry_Total,Operating profit before tax,932,DOLLARS(millions)
2024,K,Financial and Insurance Services,a_0,Operating profit before tax,25535,DOLLARS(millions)
2024,K,Financial and Insurance Services,b_1-5,Operating profit before tax,1982,DOLLARS(millions)
2024,K,Financial and Insurance Services,c_6-9,Operating profit before tax,178,DOLLARS(millions)
2024,K,Financial and Insurance Services,d_10-19,Operating profit before tax,542,DOLLARS(millions)
2024,K,Financial and Insurance Services,e_20-49,Operating profit before tax,907,DOLLARS(millions)
2024,K,Financial and Insurance Services,f_50-99,Operating profit before tax,267,DOLLARS(millions)
2024,K,Financial and Insurance Services,g_100-199,Operating profit before tax,611,DOLLARS(millions)
2024,K,Financial and Insurance Services,h_200+,Operating profit before tax,11027,DOLLARS(millions)
2024,K,Financial and Insurance Services,i_Industry_Total,Operating profit before tax,41048,DOLLARS(millions)
2024,L,"Rental, Hiring and Real Estate Services",a_0,Operating profit before tax,10230,DOLLARS(millions)
2024,L,"Rental, Hiring and Real Estate Services",b_1-5,Operating profit before tax,717,DOLLARS(millions)
2024,L,"Rental, Hiring and Real Estate Services",c_6-9,Operating profit before tax,178,DOLLARS(millions)
2024,L,"Rental, Hiring and Real Estate Services",d_10-19,Operating profit before tax,159,DOLLARS(millions)
2024,L,"Rental, Hiring and Real Estate Services",e_20-49,Operating profit before tax,176,DOLLARS(millions)
2024,L,"Rental, Hiring and Real Estate Services",f_50-99,Operating profit before tax,153,DOLLARS(millions)
2024,L,"Rental, Hiring and Real Estate Services",g_100-199,Operating profit before tax,294,DOLLARS(millions)
2024,L,"Rental, Hiring and Real Estate Services",h_200+,Operating profit before tax,171,DOLLARS(millions)
2024,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Operating profit before tax,12079,DOLLARS(millions)
2024,M,"Professional, Scientific and Technical Services",a_0,Operating profit before tax,3504,DOLLARS(millions)
2024,M,"Professional, Scientific and Technical Services",b_1-5,Operating profit before tax,1157,DOLLARS(millions)
2024,M,"Professional, Scientific and Technical Services",c_6-9,Operating profit before tax,401,DOLLARS(millions)
2024,M,"Professional, Scientific and Technical Services",d_10-19,Operating profit before tax,745,DOLLARS(millions)
2024,M,"Professional, Scientific and Technical Services",e_20-49,Operating profit before tax,670,DOLLARS(millions)
2024,M,"Professional, Scientific and Technical Services",f_50-99,Operating profit before tax,431,DOLLARS(millions)
2024,M,"Professional, Scientific and Technical Services",g_100-199,Operating profit before tax,319,DOLLARS(millions)
2024,M,"Professional, Scientific and Technical Services",h_200+,Operating profit before tax,717,DOLLARS(millions)
2024,M,"Professional, Scientific and Technical Services",i_Industry_Total,Operating profit before tax,7945,DOLLARS(millions)
2024,N,Administrative and Support Services,a_0,Operating profit before tax,492,DOLLARS(millions)
2024,N,Administrative and Support Services,b_1-5,Operating profit before tax,200,DOLLARS(millions)
2024,N,Administrative and Support Services,c_6-9,Operating profit before tax,55,DOLLARS(millions)
2024,N,Administrative and Support Services,d_10-19,Operating profit before tax,143,DOLLARS(millions)
2024,N,Administrative and Support Services,e_20-49,Operating profit before tax,187,DOLLARS(millions)
2024,N,Administrative and Support Services,f_50-99,Operating profit before tax,111,DOLLARS(millions)
2024,N,Administrative and Support Services,g_100-199,Operating profit before tax,59,DOLLARS(millions)
2024,N,Administrative and Support Services,h_200+,Operating profit before tax,201,DOLLARS(millions)
2024,N,Administrative and Support Services,i_Industry_Total,Operating profit before tax,1449,DOLLARS(millions)
2024,O,Public Administration and Safety,a_0,Operating profit before tax,33,DOLLARS(millions)
2024,O,Public Administration and Safety,b_1-5,Operating profit before tax,20,DOLLARS(millions)
2024,O,Public Administration and Safety,c_6-9,Operating profit before tax,10,DOLLARS(millions)
2024,O,Public Administration and Safety,d_10-19,Operating profit before tax,14,DOLLARS(millions)
2024,O,Public Administration and Safety,e_20-49,Operating profit before tax,39,DOLLARS(millions)
2024,O,Public Administration and Safety,f_50-99,Operating profit before tax,9,DOLLARS(millions)
2024,O,Public Administration and Safety,g_100-199,Operating profit before tax,5,DOLLARS(millions)
2024,O,Public Administration and Safety,h_200+,Operating profit before tax,52,DOLLARS(millions)
2024,O,Public Administration and Safety,i_Industry_Total,Operating profit before tax,182,DOLLARS(millions)
2024,P,Education and Training,a_0,Operating profit before tax,158,DOLLARS(millions)
2024,P,Education and Training,b_1-5,Operating profit before tax,52,DOLLARS(millions)
2024,P,Education and Training,c_6-9,Operating profit before tax,27,DOLLARS(millions)
2024,P,Education and Training,d_10-19,Operating profit before tax,85,DOLLARS(millions)
2024,P,Education and Training,e_20-49,Operating profit before tax,34,DOLLARS(millions)
2024,P,Education and Training,f_50-99,Operating profit before tax,35,DOLLARS(millions)
2024,P,Education and Training,g_100-199,Operating profit before tax,82,DOLLARS(millions)
2024,P,Education and Training,h_200+,Operating profit before tax,46,DOLLARS(millions)
2024,P,Education and Training,i_Industry_Total,Operating profit before tax,518,DOLLARS(millions)
2024,Q,Health Care and Social Assistance,a_0,Operating profit before tax,1266,DOLLARS(millions)
2024,Q,Health Care and Social Assistance,b_1-5,Operating profit before tax,520,DOLLARS(millions)
2024,Q,Health Care and Social Assistance,c_6-9,Operating profit before tax,162,DOLLARS(millions)
2024,Q,Health Care and Social Assistance,d_10-19,Operating profit before tax,245,DOLLARS(millions)
2024,Q,Health Care and Social Assistance,e_20-49,Operating profit before tax,287,DOLLARS(millions)
2024,Q,Health Care and Social Assistance,f_50-99,Operating profit before tax,193,DOLLARS(millions)
2024,Q,Health Care and Social Assistance,g_100-199,Operating profit before tax,50,DOLLARS(millions)
2024,Q,Health Care and Social Assistance,h_200+,Operating profit before tax,419,DOLLARS(millions)
2024,Q,Health Care and Social Assistance,i_Industry_Total,Operating profit before tax,3142,DOLLARS(millions)
2024,R,Arts and Recreation Services,a_0,Operating profit before tax,554,DOLLARS(millions)
2024,R,Arts and Recreation Services,b_1-5,Operating profit before tax,84,DOLLARS(millions)
2024,R,Arts and Recreation Services,c_6-9,Operating profit before tax,25,DOLLARS(millions)
2024,R,Arts and Recreation Services,d_10-19,Operating profit before tax,30,DOLLARS(millions)
2024,R,Arts and Recreation Services,e_20-49,Operating profit before tax,30,DOLLARS(millions)
2024,R,Arts and Recreation Services,f_50-99,Operating profit before tax,66,DOLLARS(millions)
2024,R,Arts and Recreation Services,g_100-199,Operating profit before tax,48,DOLLARS(millions)
2024,R,Arts and Recreation Services,h_200+,Operating profit before tax,563,DOLLARS(millions)
2024,R,Arts and Recreation Services,i_Industry_Total,Operating profit before tax,1399,DOLLARS(millions)
2024,S,Other Services,a_0,Operating profit before tax,460,DOLLARS(millions)
2024,S,Other Services,b_1-5,Operating profit before tax,323,DOLLARS(millions)
2024,S,Other Services,c_6-9,Operating profit before tax,171,DOLLARS(millions)
2024,S,Other Services,d_10-19,Operating profit before tax,240,DOLLARS(millions)
2024,S,Other Services,e_20-49,Operating profit before tax,112,DOLLARS(millions)
2024,S,Other Services,f_50-99,Operating profit before tax,46,DOLLARS(millions)
2024,S,Other Services,g_100-199,Operating profit before tax,53,DOLLARS(millions)
2024,S,Other Services,h_200+,Operating profit before tax,-3,DOLLARS(millions)
2024,S,Other Services,i_Industry_Total,Operating profit before tax,1402,DOLLARS(millions)
2024,all,All Industries,j_Grand_Total,Operating profit before tax,107603,DOLLARS(millions)
2025,A,"Agriculture, Forestry and Fishing",a_0,Operating profit before tax,2959,DOLLARS(millions)
2025,A,"Agriculture, Forestry and Fishing",b_1-5,Operating profit before tax,2953,DOLLARS(millions)
2025,A,"Agriculture, Forestry and Fishing",c_6-9,Operating profit before tax,858,DOLLARS(millions)
2025,A,"Agriculture, Forestry and Fishing",d_10-19,Operating profit before tax,537,DOLLARS(millions)
2025,A,"Agriculture, Forestry and Fishing",e_20-49,Operating profit before tax,224,DOLLARS(millions)
2025,A,"Agriculture, Forestry and Fishing",f_50-99,Operating profit before tax,67,DOLLARS(millions)
2025,A,"Agriculture, Forestry and Fishing",g_100-199,Operating profit before tax,107,DOLLARS(millions)
2025,A,"Agriculture, Forestry and Fishing",h_200+,Operating profit before tax,53,DOLLARS(millions)
2025,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Operating profit before tax,7760,DOLLARS(millions)
2025,B,Mining,a_0,Operating profit before tax,107,DOLLARS(millions)
2025,B,Mining,b_1-5,Operating profit before tax,18,DOLLARS(millions)
2025,B,Mining,c_6-9,Operating profit before tax,19,DOLLARS(millions)
2025,B,Mining,d_10-19,Operating profit before tax,34,DOLLARS(millions)
